corso_codice;materia_codice;materia_descrizione;url;tipo;docente_codice;docente_nome;lingua;e-learning;componente_id;componente_padre;componente_radice;componente_mutuazione
659;74768;DIRITTO AERONAUTICO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390961;;32099;Masutti Anna;Italiano;;390961;0;390961;
659;74769;DIRITTO DI INTERNET E DEI SOCIAL MEDIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390962;;31438;Finocchiaro Giusella Dolores;Italiano;;390962;0;390962;
659;74769;DIRITTO DI INTERNET E DEI SOCIAL MEDIA (1);;modulo;31438;Finocchiaro Giusella Dolores;Italiano;;394555;390962;390962;
659;74769;DIRITTO DI INTERNET E DEI SOCIAL MEDIA (2);;modulo;47918;Avitabile Alberto;;;394556;390962;390962;
659;74770;DIRITTO NOTARILE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390963;;15360;Zanelli Pietro;Italiano;;390963;0;390963;
659;74772;TEORIA DEL DIRITTO E DELLA GIUSTIZIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390965;;32476;Bongiovanni Giorgio;Italiano;;390965;0;390965;
659;74772;TEORIA DEL DIRITTO E DELLA GIUSTIZIA (1);;modulo;32476;Bongiovanni Giorgio;Italiano;;394631;390965;390965;
659;74772;TEORIA DEL DIRITTO E DELLA GIUSTIZIA (2);;modulo;15992;Artosi Alberto;;;394632;390965;390965;
659;76506;FILOSOFIA E METODOLOGIA GIURIDICA (F) - I PARTE: FILOSOFIA GIURIDICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/395186;;35633;Rotolo Antonino;Italiano;;395186;0;395186;204786
659;76507;FILOSOFIA E METODOLOGIA GIURIDICA (F) - II PARTE: METODOLOGIA GIURIDICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/395187;;;;;;395187;0;395187;
659;76508;DIRITTO PUBBLICO DELL'ECONOMIA (DROIT PUBBLIC DES AFFAIRES ET CIVILIZATION);;;;;;;395188;0;395188;
659;76509;DIRITTO COMMERCIALE (DROIT COMMERCIAL);;;;;;;395189;0;395189;
659;76510;DIRITTO TRIBUTARIO (DROIT FISCAL);;;;;;;395190;0;395190;
659;76511;DIRITTO DEL LAVORO (DROIT DU TRAVAIL);;;;;;;395191;0;395191;
659;71808;DIRITTO INTERNAZIONALE PUBBLICO (DROIT INTERNATIONAL PUBLIC) (F);;;;;;;395225;0;395225;
659;71809;DIRITTO CIVILE (DROIT CIVIL) (F);;;;;;;395228;0;395228;
659;71810;STORIA DEL DIRITTO MODERNO (DROIT DES LIBERTES FONDAMENTALES) (F);;;;;;;395229;0;395229;
659;71815;ATTIVIT?« LIBERE - IDONEIT?« (F);;;;;;;395241;0;395241;
659;76568;DIRITTO PENALE - PARTE SPECIALE (DROIT PENAL SPECIAL) - IDONEIT?«;;;;;;;395727;0;395727;
659;76570;TEORIA GENERALE DEL DIRITTO (TH?ÎORIE G?ÎN?ÎRAL DU DROIT) (F);;;;;;;395731;0;395731;
659;76571;STORIA DEL DIRITTO (HISTOIRE COMPAR?ÎE DU DROIT PRIV?Î);;;;;;;395733;0;395733;
659;76572;DIRITTO AMMINISTRATIVO II (DROIT DES SERVICES PUBLIQUES) (F);;;;;;;395734;0;395734;
659;76573;DIRITTO COSTITUZIONALE AVANZATO (FF);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/395735;;33514;Morrone Andrea;Italiano;;395735;0;395735;204298
659;76574;DIRITTO DEL LAVORO (FF);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/395736;;33459;Zoli Carlo;Italiano;;395736;0;395736;368732
659;76575;DIRITTO PROCESSUALE CIVILE I (FF);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/395737;;15854;Biavati Paolo;Italiano;;395737;0;395737;334020
659;76576;DIRITTO COMMERCIALE (FF);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/395738;;35431;Guerrieri Gianluca;Italiano;;395738;0;395738;311385
659;76577;STORIA DEL DIRITTO ROMANO (FF);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/395746;;30117;Luchetti Giovanni;Italiano;;395746;0;395746;204280
659;76578;DIRITTO PUBBLICO ROMANO (FF);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/395747;;32004;Bellodi Ansaloni Anna;Italiano;;395747;0;395747;204314
659;76579;ECONOMIA POLITICA (FF);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/395748;;34768;Leoncini Riccardo;Italiano;;395748;0;395748;402819
659;76580;PROCEDURA PENALE I (FF);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/395754;;34484;Camon Alberto;Italiano;;395754;0;395754;333998
659;76581;METODOLOGIA E STORIA DEL PENSIERO GIURIDICO DAL MEDIOEVO ALL'ET?« MODERNA (FF);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/395757;;31817;Padovani Andrea;Italiano;;395757;0;395757;345111
659;76586;LINGUAGGIO GIURIDICO (TRADUCTION JURIDIQUE) (F);;;;;;;395803;0;395803;
659;76587;ISTITUZIONI DEL DIRITTO CONTEMPORANEO (POLITIQUE, SOCIET?Î, ECONOMIE) - IDONEIT?« (F);;;;;;;395804;0;395804;
659;76602;LINGUA FRANCESE - IDONEIT?«;;;;;;;395849;0;395849;
659;9736;DIRITTO SPORTIVO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400620;;31444;Pittalis Margherita;Italiano;;400620;0;400620;
659;77907;LAW AND BUSINESS IN CHINA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400621;;31093;Timoteo Marina;Inglese;;400621;0;400621;
659;77908;INTERNATIONAL TRADE AND INVESTMENT LAW;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400622;;31863;Baroncini Elisa;Inglese;;400622;0;400622;
659;77908;INTERNATIONAL TRADE AND INVESTMENT LAW (1);;modulo;31863;Baroncini Elisa;Inglese;;401346;400622;400622;
659;77908;INTERNATIONAL TRADE AND INVESTMENT LAW (2);;modulo;31863;Baroncini Elisa;;;401347;400622;400622;
659;77909;EUROPEAN COMPETITION LAW;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400623;;30984;Manzini Pietro;Inglese;;400623;0;400623;
659;77911;DIRITTO PROCESSUALE GENERALE E ORDINAMENTO GIUDIZIARIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400626;;35614;Cavallini Daniela;Italiano;;400626;0;400626;
659;77911;DIRITTO PROCESSUALE GENERALE E ORDINAMENTO GIUDIZIARIO (1);;modulo;35614;Cavallini Daniela;Italiano;;401359;400626;400626;
659;77911;DIRITTO PROCESSUALE GENERALE E ORDINAMENTO GIUDIZIARIO (2);;modulo;34214;Vicoli Daniele;;;401360;400626;400626;
659;78438;IL DIRITTO E LA VITA CHE NASCE: I TRE MONOTEISMI A CONFRONTO;;;;;;;401275;0;401275;
659;36666;SEM. ETICA E POLITICA NELLA PROSPETTIVA DEGLI STUDI DI GENERE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/401318;;15172;Faralli Carla;Italiano;;401318;0;401318;401318
659;70370;SEM. LA GIUSTIZIA PENALE SUL GRANDE SCHERMO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/401366;;34484;Camon Alberto;Italiano;;401366;0;401366;
659;25520;SEM. MIGRAZIONI, DEVIANZA E CONTROLLO SOCIALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/401375;;14679;Melossi Dario;Italiano;;401375;0;401375;
659;73849;SEM. DIRITTO COSTITUZIONALE DELLA COMUNIT?« INTERNAZIONALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404163;;30469;Mezzetti Luca;Italiano;;404163;0;404163;404163
659;38811;SEM. DISCRIMINAZIONI E DIRITTO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404235;;32789;Pellegrini Stefania;Italiano;;404235;0;404235;
659;38811;SEM. DISCRIMINAZIONI E DIRITTO (1);;modulo;32789;Pellegrini Stefania;Italiano;;404237;404235;404235;404237
659;38811;SEM. DISCRIMINAZIONI E DIRITTO (2);;modulo;37530;Zullo Silvia;;;404238;404235;404235;404238
659;76622;SEM. IL PROCESSO CIVILE TELEMATICO: RIFLESSIONE CORALE DI UN MUTAMENTO CULTURALE;;;;;;;405066;0;405066;
659;74986;PRINCIPLES OF EUROPEAN LEGAL ORDERS;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412182;;37627;Mattioli Fabiana;Inglese;;412182;0;412182;391198
659;15212;DIRITTO DELL'AMBIENTE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412305;;30928;Lolli Alessandro;Italiano;;412305;0;412305;
659;5974;DIRITTO URBANISTICO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412306;;32010;Gola Marcella;Italiano;;412306;0;412306;
659;9646;DIRITTO PENALE COMPARATO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412307;;32466;Mantovani Marco Orlando;Italiano;;412307;0;412307;
659;81997;DIRITTO PENALE INTERNAZIONALE ED EUROPEO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412308;;37207;Fronza Emanuela;Italiano;;412308;0;412308;
659;81802;GENDER AND THE LAW;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412309;;31278;Mancini Susanna;Inglese;;412309;0;412309;
659;81804;EUROPEAN TRANSPORT LAW;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412311;;32099;Masutti Anna;Inglese;;412311;0;412311;
659;81807;INTERNET, LAW, SOCIETY;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412314;;33019;Sartor Giovanni;Inglese;;412314;0;412314;
659;81807;INTERNET, LAW, SOCIETY (1);;modulo;33019;Sartor Giovanni;Inglese;;415088;412314;412314;415088
659;81807;INTERNET, LAW, SOCIETY (2);;modulo;34488;Palmirani Monica;;;415089;412314;412314;415089
659;11821;DIRITTO ECCLESIASTICO COMPARATO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412322;;30764;Cimbalo Giovanni;Italiano;;412322;0;412322;
659;81812;EUROPEAN UNION INTERNAL MARKET LAW;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412324;;37534;Di Federico Giacomo;Inglese;;412324;0;412324;
659;81809;BIODIRITTO PENALE: STORIA E PRINCIPI;;;;;;;412413;0;412413;
659;81883;IL BIODIRITTO PENALE DALL'ANTICHITA' AD OGGI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412414;modulo;39072;Cavina Marco;Italiano;;412414;412413;412413;
659;81884;PRINCIPI DEL BIODIRITTO PENALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412415;modulo;30320;Canestrari Stefano;Italiano;;412415;412413;412413;
659;81885;LAW OF THE EUROPEAN UNION (F);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412577;;30686;Rossi Lucia Serena;Inglese;;412577;0;412577;332270
659;81886;"PHILOSOPHY AND METHODOLOGY OF LAW (F) &#8211; PART I: PHILOSOPHY OF LAW (F)";;;;;;;412578;0;412578;
659;81887;PHILOSOPHY AND METHODOLOGY OF LAW (F) - PART I: PHILOSOPHY OF LAW (F);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412580;;35952;Roversi Corrado;Inglese;;412580;0;412580;332286
659;81890;ECONOMICS (F);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412586;;34469;Guidetti Giovanni;Inglese;;412586;0;412586;332283
659;81891;INTERNATIONAL LAW (F);;;;;;;412589;0;412589;
659;82300;DIRITTO TRIBUTARIO AVANZATO (FISCALIT?« DI IMPRESA);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/413793;;33510;Carinci Andrea;Italiano;;413793;0;413793;
659;82536;Sem. Approfondimento in materia di diritti reali;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/414975;;30577;Berti Carlo;Italiano;;414975;0;414975;414975
659;82537;Sem. Approfondimento in materia di successioni e donazioni;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/414977;;30577;Berti Carlo;Italiano;;414977;0;414977;414977
659;82538;Sem. Approfondimento in tema di filiazioni e unioni di fatto;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/414980;;30577;Berti Carlo;Italiano;;414980;0;414980;414980
659;82539;Sem. Il nuovo processo canonico di nullita' del matrimonio: effetti nell'ordinamento italiano;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/414982;;31031;Boni Geraldina;Italiano;;414982;0;414982;414982
659;82542;Sem. Global Classroom - I diritti fondamentali nella societa'?· dell'infromazione;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415065;;16669;Memmo Daniela;Italiano;;415065;0;415065;
659;82543;Sem. Integrazione fiscale europea;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415074;;36987;Mondini Andrea;Italiano;;415074;0;415074;415074
659;82544;Sem. La tutela giuridica del marchio nell'industria della moda;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415078;;31203;Musso Alberto;Italiano;;415078;0;415078;
659;82545;Sem. Il processo civile telematico;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415080;;34488;Palmirani Monica;Italiano;;415080;0;415080;415080
659;82546;Sem. Diritto delle reti e delle associazioni di impresa;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415082;;15360;Zanelli Pietro;Italiano;;415082;0;415082;
659;82547;Sem. Le bioetiche sospese: gli sguardi degli ordinamenti religiosi e secolari;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415083;;16008;Zanotti Andrea;Italiano;;415083;0;415083;
659;82556;SEM. DIRITTO TRIBUTARIO TRANSNAZIONALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415246;;33510;Carinci Andrea;;;415246;0;415246;
659;83121;Sem. Tecniche e competenze della negoziazione e della advocacy mediation;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/417328;;31985;Zucconi Galli Fonseca Elena;Italiano;;417328;0;417328;
659;84043;Sem. In vista del referendum: capire la riforma costituzionale;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/420917;;33514;Morrone Andrea;Italiano;;420917;0;420917;420917
660;536;ISTITUZIONI DI DIRITTO ROMANO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204131;;33134;Briguglio Filippo;Italiano;;204131;0;204131;
660;24331;STORIA DEL DIRITTO MEDIOEVALE E MODERNO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204133;;37596;Bruschi Ugo;Italiano;;204133;0;204133;
660;256;ECONOMIA POLITICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204139;;34768;Leoncini Riccardo;Italiano;;204139;0;204139;204139
660;385;FILOSOFIA DEL DIRITTO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204147;;35641;Vida Silvia;Italiano;;204147;0;204147;
660;222;DIRITTO COSTITUZIONALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204148;;34318;Giupponi Tomaso Francesco;Italiano;;204148;0;204148;
660;222;DIRITTO COSTITUZIONALE (1);;modulo;34318;Giupponi Tomaso Francesco;Italiano;;401273;204148;204148;
660;222;DIRITTO COSTITUZIONALE (2);;modulo;41815;Caruso Corrado;;;401274;204148;204148;
660;224;DIRITTO DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204149;;32092;Lassandari Andrea;Italiano;;204149;0;204149;
660;224;DIRITTO DEL LAVORO (1);;modulo;32092;Lassandari Andrea;Italiano;;378894;204149;204149;
660;224;DIRITTO DEL LAVORO (2);;modulo;43393;Centamore Giulio;;;378895;204149;204149;
660;221;DIRITTO COMMERCIALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204150;;35846;Guidotti Rolandino Guido;Italiano;;204150;0;204150;
660;221;DIRITTO COMMERCIALE (1);;modulo;35846;Guidotti Rolandino Guido;Italiano;;414718;204150;204150;414718
660;221;DIRITTO COMMERCIALE (2);;modulo;39274;Gilotta Sergio;;;414719;204150;204150;414719
660;230;DIRITTO INTERNAZIONALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204151;;31863;Baroncini Elisa;Italiano;;204151;0;204151;204151
660;232;DIRITTO PRIVATO COMPARATO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204152;;43466;Franciosi Laura Maria;Italiano;;204152;0;204152;204152
660;236;DIRITTO PUBBLICO COMPARATO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204153;;34188;Bagni Silvia;Italiano;;204153;0;204153;204153
660;9945;INFORMATICA GIURIDICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204190;;34488;Palmirani Monica;Italiano;;204190;0;204190;
660;9945;INFORMATICA GIURIDICA (1);;modulo;34488;Palmirani Monica;Italiano;;414730;204190;204190;
660;9945;INFORMATICA GIURIDICA (2);;modulo;37539;Martoni Michele;;;414731;204190;204190;
660;231;DIRITTO PENALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204191;;32300;Fondaroli Desiree;Italiano;;204191;0;204191;
660;231;DIRITTO PENALE (1);;modulo;32300;Fondaroli Desiree;Italiano;;420378;204191;204191;
660;231;DIRITTO PENALE (2);;modulo;40534;Nisco Attilio;;;420379;204191;204191;
660;233;DIRITTO PROCESSUALE CIVILE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204192;;33325;Lupoi Michele Angelo;Italiano;;204192;0;204192;
660;233;DIRITTO PROCESSUALE CIVILE (1);;modulo;33325;Lupoi Michele Angelo;Italiano;;394593;204192;204192;
660;233;DIRITTO PROCESSUALE CIVILE (2);;modulo;40547;Pasini Caterina;;;394594;204192;204192;
660;24614;FONDAMENTI ROMANISTICI DEL DIRITTO EUROPEO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204196;;37515;Pontoriero Ivano;Italiano;;204196;0;204196;
660;24614;FONDAMENTI ROMANISTICI DEL DIRITTO EUROPEO (1);;modulo;37515;Pontoriero Ivano;Italiano;;335103;204196;204196;
660;24614;FONDAMENTI ROMANISTICI DEL DIRITTO EUROPEO (2);;modulo;37627;Mattioli Fabiana;;;335104;204196;204196;
660;53513;STORIA DEL DIRITTO MODERNO E CONTEMPORANEO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204197;;35946;Legnani Annichini Alessia;Italiano;;204197;0;204197;
660;53513;STORIA DEL DIRITTO MODERNO E CONTEMPORANEO (1);;modulo;35946;Legnani Annichini Alessia;Italiano;;401306;204197;204197;401306
660;53513;STORIA DEL DIRITTO MODERNO E CONTEMPORANEO (2);;modulo;32597;Bonacini Pierpaolo;;;401307;204197;204197;401307
660;815;PROCEDURA PENALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204218;;36911;Valentini Elena;Italiano;;204218;0;204218;
660;815;PROCEDURA PENALE (1);;modulo;36911;Valentini Elena;Italiano;;369386;204218;204218;
660;815;PROCEDURA PENALE (2);;modulo;34214;Vicoli Daniele;;;369387;204218;204218;
660;217;DIRITTO AMMINISTRATIVO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204219;;15852;Caia Giuseppe;Italiano;;204219;0;204219;
660;217;DIRITTO AMMINISTRATIVO (1);;modulo;15852;Caia Giuseppe;Italiano;;415251;204219;204219;415251
660;217;DIRITTO AMMINISTRATIVO (2);;modulo;40622;Pozzani Paola;;;415254;204219;204219;415254
660;217;DIRITTO AMMINISTRATIVO (3);;modulo;38434;Dallari Filippo;;;415252;204219;204219;415252
660;239;DIRITTO TRIBUTARIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204220;;65055;Tassani Thomas;Italiano;;204220;0;204220;
660;57802;DIRITTO DELL'UNIONE EUROPEA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204223;;41320;Mengozzi Pieralberto;Italiano;;204223;0;204223;204223
660;3639;DIRITTO REGIONALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204224;;34320;Belletti Michele;Italiano;;204224;0;204224;331029
660;218;DIRITTO CANONICO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204226;;31031;Boni Geraldina;Italiano;;204226;0;204226;
660;225;DIRITTO DELLA NAVIGAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204228;;33628;Tellarini Greta;Italiano;;204228;0;204228;414698
660;1261;DIRITTO DI FAMIGLIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204331;;32192;Balestra Luigi;Italiano;;204331;0;204331;
660;1261;DIRITTO DI FAMIGLIA (1);;modulo;32192;Balestra Luigi;Italiano;;414702;204331;204331;
660;1261;DIRITTO DI FAMIGLIA (2);;modulo;37607;Martino Marco;;;414703;204331;204331;
660;24629;DIRITTO COSTITUZIONALE AVANZATO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204370;;40581;Raffiotta Edoardo Carlo;Italiano;;204370;0;204370;
660;24628;LINGUA GIURIDICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/204379;;46834;Russo Alessandro;Italiano;;204379;0;204379;
660;46818;DIRITTI FONDAMENTALI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/309932;;40542;Drigo Caterina;Italiano;;309932;0;309932;309932
660;13029;DIRITTO PROCESSUALE GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/309942;;39282;Bonatti Roberto;Italiano;;309942;0;309942;329942
660;45070;ECONOMIA DELL'IMPRESA E DELL'INNOVAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/309946;;40395;Pedrini Giulio;Italiano;;309946;0;309946;331951
660;3575;SOCIOLOGIA DEL DIRITTO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/309948;;34489;Verza Annalisa;Italiano;;309948;0;309948;400761
660;942;STORIA DEL DIRITTO ROMANO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/309952;;35939;Tarozzi Simona;Italiano;;309952;0;309952;
660;2513;CRIMINOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/310022;;41758;Sbraccia Alvise;Italiano;;310022;0;310022;
660;26119;CONTRATTI INTERNAZIONALI E UNIFORMAZIONE DEL DIRITTO ( INTERNATIONAL CONTRACTS AND LEGAL HARMONIZATION );http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/310026;;43466;Franciosi Laura Maria;Inglese;;310026;0;310026;331958
660;228;DIRITTO FALLIMENTARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/310027;;35431;Guerrieri Gianluca;;;310027;0;310027;331954
660;228;DIRITTO FALLIMENTARE (1);;modulo;;;;;369292;310027;310027;
660;228;DIRITTO FALLIMENTARE (2);;modulo;;;;;369293;310027;310027;
660;17234;DIRITTO DEI MERCATI FINANZIARI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/310028;;39274;Gilotta Sergio;Italiano;;310028;0;310028;331037
660;26120;DIRITTO DEL LAVORO PUBBLICO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/310029;;39856;Casale Davide;Italiano;;310029;0;310029;331024
660;9260;DIRITTO DEI TRASPORTI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/310030;;34208;Romagnoli Alessandra;;;310030;0;310030;414699
660;24630;DIRITTO DELL'AMBIENTE E DEL GOVERNO DEL TERRITORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/310031;;39115;Calcagnile Massimo;Italiano;;310031;0;310031;
660;24630;DIRITTO DELL'AMBIENTE E DEL GOVERNO DEL TERRITORIO (1);;modulo;39115;Calcagnile Massimo;Italiano;;416494;310031;310031;416492
660;24630;DIRITTO DELL'AMBIENTE E DEL GOVERNO DEL TERRITORIO (2);;modulo;40622;Pozzani Paola;;;416495;310031;310031;416493
660;30001;DIRITTO DELLA COMUNICAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/310033;;30577;Berti Carlo;;;310033;0;310033;
660;3919;DIRITTO DELLA PREVIDENZA SOCIALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/310036;;39856;Casale Davide;Italiano;;310036;0;310036;310036
660;229;DIRITTO INDUSTRIALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/310038;;42074;Spedicato Giorgio;Italiano;;310038;0;310038;331949
660;7535;DIRITTO PENALE DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/310041;;32817;Curi Francesca;Italiano;;310041;0;310041;349703
660;13943;LEGISLAZIONE DEL TURISMO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/310052;;15988;Zunarelli Stefano;Italiano;;310052;0;310052;
660;13943;LEGISLAZIONE DEL TURISMO (1);;modulo;15988;Zunarelli Stefano;Italiano;;419992;310052;310052;394850
660;13943;LEGISLAZIONE DEL TURISMO (2);;modulo;35868;Campione Riccardo;;;419993;310052;310052;394851
660;702;MEDICINA LEGALE E DELLE ASSICURAZIONI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/310056;;24384;Pelotti Susi;Italiano;;310056;0;310056;
660;702;MEDICINA LEGALE E DELLE ASSICURAZIONI (1);;modulo;24384;Pelotti Susi;Italiano;;414747;310056;310056;
660;702;MEDICINA LEGALE E DELLE ASSICURAZIONI (2);;modulo;43373;Salsi Giancarlo;;;414748;310056;310056;
660;1879;DIRITTO ECCLESIASTICO ITALIANO E COMPARATO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328293;;35954;De Oto Antonello;Italiano;;328293;0;328293;
660;40315;CONTABILITA E BILANCIO;;;;;;;340713;0;340713;
660;39602;FONDAMENTI DI LOGICA GIURIDICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/361391;;15992;Artosi Alberto;Italiano;;361391;0;361391;361391
660;68978;DIRITTO PENALE DELL'ECONOMIA E DELLA PUBBLICA AMMINISTRAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/375793;;32817;Curi Francesca;Italiano;;375793;0;375793;420380
660;3923;TEORIA GENERALE DEL DIRITTO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/388731;;35641;Vida Silvia;Italiano;;388731;0;388731;
660;3923;TEORIA GENERALE DEL DIRITTO (1);;modulo;35641;Vida Silvia;Italiano;;415132;388731;388731;400876
660;3923;TEORIA GENERALE DEL DIRITTO (2);;modulo;35641;Vida Silvia;Italiano;;415133;388731;388731;400877
660;74773;DIRITTO PRIVATO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390966;;35868;Campione Riccardo;Italiano;;390966;0;390966;
660;74773;DIRITTO PRIVATO (1);;modulo;35868;Campione Riccardo;Italiano;;401353;390966;390966;
660;74773;DIRITTO PRIVATO (2);;modulo;37625;Albanese Antonio;;;401354;390966;390966;
660;74774;DIRITTO CIVILE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390967;;36954;Al Mureden Enrico;Italiano;;390967;0;390967;
660;74774;DIRITTO CIVILE (1);;modulo;36954;Al Mureden Enrico;Italiano;;414722;390967;390967;
660;74774;DIRITTO CIVILE (2);;modulo;37607;Martino Marco;;;414723;390967;390967;
660;77977;DIRITTO DEI TRASPORTI, DEL MARE E DELLA NAVIGAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400725;;33628;Tellarini Greta;Italiano;;400725;0;400725;
