corso_codice;materia_codice;materia_descrizione;url;tipo;docente_codice;docente_nome;lingua;e-learning;componente_id;componente_padre;componente_radice;componente_mutuazione
8198;72552;BIOMECCANICA E ORGANI ARTIFICIALI LM (2);;modulo;38066;Stagni Rita;;;403849;384315;384315;
8198;72552;BIOMECCANICA E ORGANI ARTIFICIALI LM (3);;modulo;35645;Marcelli Emanuela;;;384317;384315;384315;
8198;72553;BIOIMMAGINI LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384318;;39190;Corsi Cristiana;Italiano;;384318;0;384318;
8198;34807;STRUMENTAZIONE BIOMEDICA LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384322;;35817;Magosso Elisa;Italiano;;384322;0;384322;
8198;81850;BIOLOGIA SINTETICA LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412450;;31874;Giordano Emanuele Domenico;Inglese;;412450;0;412450;
8263;9757;GEOMETRIA E ALGEBRA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340662;;41656;Francaviglia Stefano;Italiano;;340662;0;340662;340662
8263;15750;FONDAMENTI DI CHIMICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340665;;35146;Celli Annamaria;Italiano;;340665;0;340665;340665
8263;9730;FONDAMENTI DI INFORMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340666;;39913;Roli Andrea;Italiano;;340666;0;340666;340666
8263;30375;FISICA GENERALE (C.I.);;;;;;;340674;0;340674;
8263;16726;FISICA GENERALE A;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340675;modulo;30951;Galli Domenico;Italiano;;340675;340674;340674;340675
8263;19704;FISICA GENERALE B;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340676;modulo;30951;Galli Domenico;Italiano;;340676;340674;340674;340676
8263;1379;MECCANICA RAZIONALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340677;;16819;Seccia Leonardo;Italiano;;340677;0;340677;327287
8263;251;ECONOMIA E ORGANIZZAZIONE AZIENDALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340678;;35862;Quattrocolo Gianrico;Italiano;;340678;0;340678;327267
8263;52317;LINGUA STRANIERA: INGLESE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340680;;;;;;340680;0;340680;370083
8263;15211;COMPORTAMENTO MECCANICO DEI MATERIALI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340682;;39973;Olmi Giorgio;Italiano;;340682;0;340682;385694
8263;31258;DIRITTO DELLA NAVIGAZIONE AEREA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340695;;32099;Masutti Anna;Italiano;;340695;0;340695;
8263;31258;DIRITTO DELLA NAVIGAZIONE AEREA (1);;modulo;32099;Masutti Anna;Italiano;;415548;340695;340695;
8263;31258;DIRITTO DELLA NAVIGAZIONE AEREA (2);;modulo;50396;Musi Massimiliano;;;415549;340695;340695;
8263;11493;DISEGNO TECNICO AEROSPAZIALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340696;;39116;Ceruti Alessandro;Italiano;;340696;0;340696;340696
8263;15626;IMPIANTI AEROSPAZIALI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340697;;35822;Tortora Paolo;Italiano;;340697;0;340697;
8263;15626;IMPIANTI AEROSPAZIALI (1);;modulo;35822;Tortora Paolo;Italiano;;354912;340697;340697;
8263;15626;IMPIANTI AEROSPAZIALI (2);;modulo;42862;Modenini Dario;;;354913;340697;340697;
8263;196;CONTROLLI AUTOMATICI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340698;;32144;Zanzi Matteo;Italiano;;340698;0;340698;340698
8263;199;COSTRUZIONI AERONAUTICHE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340703;;34015;Troiani Enrico;Italiano;;340703;0;340703;
8263;199;COSTRUZIONI AERONAUTICHE (1);;modulo;34015;Troiani Enrico;Italiano;;369462;340703;340703;
8263;199;COSTRUZIONI AERONAUTICHE (2);;modulo;49086;Taddia Sara;;;369463;340703;340703;
8263;15623;MECCANICA DEL VOLO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340705;;38080;Giulietti Fabrizio;Italiano;;340705;0;340705;
