corso_codice;materia_codice;materia_descrizione;url;tipo;docente_codice;docente_nome;lingua;e-learning;componente_id;componente_padre;componente_radice;componente_mutuazione
990;70244;CLINICAL APPLICATIONS OF POSITIVE PSYCHOLOGY.;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/378359;;39288;Ruini Chiara;Inglese;;378359;0;378359;
990;70249;PSICOLOGIA CLINICA DELLA RIABILITAZIONE.;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/378386;;36205;Tossani Eliana;Italiano;;378386;0;378386;
990;69990;LABORATORI II.;;;;;;;378467;0;378467;
990;69990;LABORATORI II. (A) (1);;modulo;30576;Grandi Silvana;Italiano;;402098;402097;378467;
990;69990;LABORATORI II. (A) (2);;modulo;41376;Giovagnoli Sara;;;402099;402097;378467;
990;69990;LABORATORI II. (B) (1/1);;modulo;30576;Grandi Silvana;Italiano;;402101;402100;378467;
990;69990;LABORATORI II. (B) (1/2);;modulo;42671;Giannopoulos Ioannis;;;415032;402100;378467;
990;69990;LABORATORI II. (B) (2);;modulo;41376;Giovagnoli Sara;;;402102;402100;378467;402102
990;69990;LABORATORI II. (C) (1);;modulo;39288;Ruini Chiara;Inglese;;402104;402103;378467;
990;69990;LABORATORI II. (C) (2);;modulo;43404;Casu Giulia;;;402105;402103;378467;
990;69990;LABORATORI II. (D) (1/1);;modulo;41745;Tomba Elena;Inglese;;402107;402106;378467;
990;69990;LABORATORI II. (D) (1/2);;modulo;43418;Sirri Laura;;;402108;402106;378467;
990;69990;LABORATORI II. (D) (2);;modulo;41376;Giovagnoli Sara;;;402109;402106;378467;402102
990;69990;LABORATORI II. (E) (1/1);;modulo;40048;Guidi Jenny;Italiano;;402111;402110;378467;
990;69990;LABORATORI II. (E) (1/2);;modulo;81263;Pinto Antonio;;;402112;402110;378467;
990;69990;LABORATORI II. (E) (2);;modulo;43404;Casu Giulia;;;402113;402110;378467;
990;69990;LABORATORI II. (F) (1);;modulo;15024;Rossi Nicolino Cesare Franco;Italiano;;402115;402114;378467;
990;69990;LABORATORI II. (F) (2);;modulo;41376;Giovagnoli Sara;;;402116;402114;378467;402102
990;69991;PSICOPATOLOGIA DELL'ETA' EVOLUTIVA.;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/378468;;54589;Fabbri Daniela;Italiano;;378468;0;378468;
990;69991;PSICOPATOLOGIA DELL'ETA' EVOLUTIVA. (1);;modulo;55485;D'Angelo Riccarda;;;406143;378468;378468;
990;69991;PSICOPATOLOGIA DELL'ETA' EVOLUTIVA. (2);;modulo;54589;Fabbri Daniela;Italiano;;406144;378468;378468;
990;69991;PSICOPATOLOGIA DELL'ETA' EVOLUTIVA. (3);;modulo;54596;Pari Cinzia;;;409699;378468;378468;
990;69992;TERAPIA PSICOLOGICA.;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/378470;;16661;Fava Giovanni Andrea;Italiano;;378470;0;378470;
990;69992;TERAPIA PSICOLOGICA. (1);;modulo;16661;Fava Giovanni Andrea;Italiano;;385625;378470;378470;
990;69992;TERAPIA PSICOLOGICA. (2);;modulo;30436;Baldaro Bruno;;;385626;378470;378470;
990;72582;METODI DI INTERVENTO NEL DISAGIO DELL'ANZIANO.;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/385398;;40048;Guidi Jenny;Italiano;;385398;0;385398;
990;72582;METODI DI INTERVENTO NEL DISAGIO DELL'ANZIANO. (2);;modulo;50357;Izzicupo Fabio;;;419179;385398;385398;
990;72582;METODI DI INTERVENTO NEL DISAGIO DELL'ANZIANO. (1);;modulo;40048;Guidi Jenny;Italiano;;419180;385398;385398;
990;82158;PSYCHOLOGY AND PSYCHOPATHOLOGY OF SEXUAL BEHAVIOR;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/413129;;41745;Tomba Elena;Inglese;;413129;0;413129;
