corso_codice;materia_codice;materia_descrizione;url;tipo;componente_id
957;10283;FILOSOFIA DEL LINGUAGGIO (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321597;;321597
957;27387;METODI DELLA CONOSCENZA SCIENTIFICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321598;;321598
957;4385;STORIA DELLA FILOSOFIA MODERNA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321612;;321612
957;2282;STORIA DELLA PSICOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321613;;321613
957;30413;LABORATORIO DI FILOSOFIA (1);;;321618
957;7654;BIOETICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321619;;321619
957;2550;FILOSOFIA DELLA POLITICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321620;;321620
957;4402;STORIA DELLA FILOSOFIA CONTEMPORANEA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321621;;321621
957;18123;STORIA DELLA SCIENZA E DELLE TECNICHE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321622;;321622
957;2290;STORIA DELL'ARTE MODERNA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321646;;321646
957;951;STORIA DELL'ARTE CONTEMPORANEA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321647;;321647
957;556;LETTERATURA GRECA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321651;;321651
957;562;LETTERATURA ITALIANA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321654;;321654
957;2609;LETTERATURA ITALIANA CONTEMPORANEA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321661;;321661
957;483;GLOTTOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321662;;321662
957;18093;LETTERATURA FRANCESE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321663;;321663
957;18095;LETTERATURA INGLESE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321664;;321664
957;4538;POETICA E RETORICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321667;;321667
957;12871;PEDAGOGIA GENERALE (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321678;;321678
957;12872;PEDAGOGIA GENERALE (2);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321680;;321680
957;12513;PSICOLOGIA COGNITIVA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321682;;321682
957;19203;PSICOLOGIA COGNITIVA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321683;;321683
957;42412;PSICOLOGIA DELLA MEMORIA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321688;;321688
957;3109;PSICOLINGUISTICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321691;;321691
957;12911;PSICOLINGUISTICA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321692;;321692
957;45;ANTROPOLOGIA CULTURALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321700;;321700
957;13;ANALISI MATEMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321701;;321701
957;256;ECONOMIA POLITICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321708;;321708
957;17268;PROVA FINALE;;;321717
957;27282;TIROCINIO (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321724;;321724
957;27311;INFORMATICA UMANISTICA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/321725;;321725
957;567;LETTERATURA LATINA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/338697;;338697
957;27280;SEMINARI (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/349885;;349885
957;38369;LOGICA (ATTIVIT?Ç INTEGRATIVA M-FIL/02);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/355766;;355766
957;26356;IDONEITA' LINGUA FRANCESE B - 1;;;360479
957;26338;IDONEITA' LINGUA INGLESE B - 1;;;360480
957;26350;IDONEITA' LINGUA SPAGNOLA B - 1;;;360481
957;26344;IDONEITA' LINGUA TEDESCA B - 1;;;360482
957;58628;ESTETICA (ATTIVITA' INTEGRATIVA M-FIL/04);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/373455;;373455
957;59765;STORIA CONTEMPORANEA - ATTIVITA' INTEGRATIVA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/373470;;373470
957;58626;STORIA CONTEMPORANEA (ATTIVITA' INTEGRATIVA M-STO/04 );http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/373511;;373511
957;59766;STORIA DELLA FILOSOFIA - ATTIVITA' INTEGRATIVA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/373512;;373512
957;58629;STORIA DELLA FILOSOFIA (ATTIVITA' INTEGRATIVA M-FIL/06);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/373513;;373513
957;6992;ANTROPOLOGIA FILOSOFICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/376579;;376579
957;12365;STORIA DELLA FILOSOFIA ANTICA (2);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384035;;384035
957;9674;LOGICA ED EPISTEMOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384036;;384036
957;72382;STORIA DELLA CULTURA FILOSOFICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384037;;384037
957;73149;LOGICA PER L'INFORMATICA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384038;;384038
957;73147;ALGEBRA E GEOMETRIA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384039;;384039
957;72564;ISTITUZIONI DI FILOSOFIA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384335;;384335
957;74938;FILOSOFIA DELLA CONOSCENZA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/391130;;391130
957;74956;FILOSOFIA MORALE B (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/391150;;391150
957;74957;FILOSOFIA TEORETICA B (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/391152;;391152
957;660;LINGUISTICA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/391259;;391259
957;75020;STORIA DELLA FILOSOFIA ITALIANA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/391273;;391273
962;996;STORIA GRECA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320478;;320478
962;1009;STORIA ROMANA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320479;;320479
962;11379;STORIA MEDIEVALE;;;320481
962;929;STORIA MODERNA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320483;;320483
962;932;STORIA CONTEMPORANEA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320484;;320484
962;27168;EPIGRAFIA E ISTITUZIONI GRECHE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320487;;320487
962;44132;EPIGRAFIA E ISTITUZIONI ROMANE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320490;;320490
962;27174;STORIA DELLA CHIESA MEDIEVALE (C.I.);;;320492
962;27176;ISTITUZIONI E SOCIET?Ç MEDIEVALI (C.I.);;;320508
962;27190;METODOLOGIA E FONTI DELLA STORIA MEDIEVALE (C.I.);;;320537
962;995;STORIA ECONOMICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320546;;320546
962;27195;STORIA, SOCIET?Ç E FAMIGLIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320547;;320547
962;986;STORIA DELLE ISTITUZIONI POLITICHE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320549;;320549
962;983;STORIA DELLE DOTTRINE POLITICHE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320552;;320552
962;4396;STORIA DELL'INDUSTRIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320710;;320710
962;345;ESTETICA;;;320711
962;388;FILOSOFIA DELLA SCIENZA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320712;;320712
962;393;FILOSOFIA MORALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320713;;320713
962;399;FILOSOFIA TEORETICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320714;;320714
962;961;STORIA DELLA FILOSOFIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320715;;320715
