corso_codice;materia_codice;materia_descrizione;url;tipo;componente_id
8006;67060;FOTOCHIMICA E CHIMICA SUPRAMOLECOLARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367884;;367884
8006;69074;CHIMICA ORGANICA 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/375125;;375125
8006;69078;FONDAMENTI DI CHIMICA CON LABORATORIO (C.I.);;;375129
8006;69076;CHIMICA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/375141;modulo;375141
8006;69077;LABORATORIO DI CHIMICA;;modulo;375142
8006;69079;CHIMICA ORGANICA 2 CON LABORATORIO (C.I.);;;375148
8006;69080;CHIMICA ORGANICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/375149;modulo;375149
8006;69081;LABORATORIO DI CHIMICA ORGANICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/375150;modulo;375150
8006;4524;ANALISI NUMERICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/375171;;375171
8006;69087;CINETICA E TERMODINAMICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/375176;;375176
8006;69087;CINETICA E TERMODINAMICA (4);;modulo;385049
8006;69088;CHIMICA INORGANICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/375177;;375177
8006;73219;PROGETTAZIONE FUNZIONALE DI MOLECOLE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/386210;;386210
8007;27210;ANALISI MATEMATICA 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328872;;328872
8007;58414;ALGEBRA E GEOMETRIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328874;;328874
8007;88;CHIMICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328888;;328888
8007;27215;FISICA GENERALE 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328891;;328891
8007;31064;LABORATORIO DI FISICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328894;;328894
8007;27213;ANALISI MATEMATICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328898;;328898
8007;709;METODI MATEMATICI DELLA FISICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328902;;328902
8007;686;MECCANICA ANALITICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328907;;328907
8007;58394;INTRODUZIONE ALLA FISICA MODERNA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328911;;328911
8007;539;ISTITUZIONI DI FISICA TEORICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328915;;328915
8007;20853;FISICA NUCLEARE E SUBNUCLEARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328928;;328928
8007;31080;LABORATORIO DI FISICA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328935;;328935
8007;31090;ESPERIMENTI E SCOPERTE DELLA FISICA NUCLEARE E SUBNUCLEARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328942;;328942
